n_guided,n_free,feeders_1,feeders_2,drop_1,drop_2,is_guided_1,is_guided_2,is_guided_3,is_guided_4,is_guided_5,is_guided_6,is_guided_7,is_guided_8,is_guided_9,is_guided_10,is_guided_11,is_guided_12,c_1,c_2,c_3,c_4,c_5,c_6,c_7,c_8,c_9,c_10,c_11,c_12,r_1,r_2,r_3,r_4,r_5,r_6,r_7,r_8,r_9,r_10,r_11,r_12,releasetime_1,releasetime_2,filename,date,time,delaytime,folderdate,rat,foldername,n_games,str_date,str_time,datetime,version,homebase15
6,6,4,6,1,0,1,1,1,0,0,0,1,1,1,0,0,0,6,6,6,4,4,4,4,4,4,6,6,4,0,0,0,1,1,1,1,1,1,0,0,1,90,90,Game1,20200321,110126,0,32120,Ratzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Ratzo/RawData/032120 ,475,20200321,110126,21-Mar-2020 11:01:26,ee_alterhb,1
6,6,2,8,1,0,1,1,1,0,0,0,1,1,1,0,0,0,2,2,2,2,2,2,8,8,8,2,2,2,1,1,1,1,1,1,0,0,0,1,1,1,90,90,Game1,20200321,110126,0,32120,Ratzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Ratzo/RawData/032120 ,475,20200321,110126,21-Mar-2020 11:01:26,ee_alterhb,2
6,6,4,6,1,5,1,1,1,0,0,0,1,1,1,0,0,0,4,4,4,4,6,6,6,6,6,6,6,6,1,1,1,1,5,5,5,5,5,5,5,5,90,90,Game1,20200321,110126,0,32120,Ratzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Ratzo/RawData/032120 ,475,20200321,110126,21-Mar-2020 11:01:26,ee_alterhb,1
6,6,2,8,0,1,1,1,1,0,0,0,1,1,1,0,0,0,2,2,2,8,8,8,8,8,8,8,2,8,0,0,0,1,1,1,1,1,1,1,0,1,90,90,Game1,20200321,110126,0,32120,Ratzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Ratzo/RawData/032120 ,475,20200321,110126,21-Mar-2020 11:01:26,ee_alterhb,2
6,6,4,6,1,5,1,1,1,0,0,0,1,1,1,0,0,0,6,6,6,6,6,6,4,4,4,6,6,6,5,5,5,5,5,5,1,1,1,5,5,5,90,90,Game1,20200321,110126,0,32120,Ratzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Ratzo/RawData/032120 ,475,20200321,110126,21-Mar-2020 11:01:26,ee_alterhb,1
6,6,2,8,1,0,1,1,1,0,0,0,1,1,1,0,0,0,8,8,8,2,2,2,2,2,2,2,2,2,0,0,0,1,1,1,1,1,1,1,1,1,130,130,Game1,20200304,144524,0,30420,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/030420 ,296,20200304,144524,04-Mar-2020 14:45:24,ee_alterhb,2
6,6,4,6,5,1,1,1,1,0,0,0,1,1,1,0,0,0,6,6,6,4,6,6,4,4,4,4,4,4,1,1,1,5,1,1,5,5,5,5,5,5,130,130,Game1,20200304,144524,0,30420,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/030420 ,296,20200304,144524,04-Mar-2020 14:45:24,ee_alterhb,1
6,6,2,8,1,5,1,1,1,0,0,0,1,1,1,0,0,0,8,8,8,8,8,8,2,2,2,8,8,8,5,5,5,5,5,5,1,1,1,5,5,5,130,130,Game1,20200304,144524,0,30420,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/030420 ,296,20200304,144524,04-Mar-2020 14:45:24,ee_alterhb,2
6,6,4,6,5,1,1,1,1,0,0,0,1,1,1,0,0,0,6,6,6,6,4,4,4,4,4,4,4,4,1,1,1,1,5,5,5,5,5,5,5,5,130,130,Game1,20200304,144524,0,30420,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/030420 ,296,20200304,144524,04-Mar-2020 14:45:24,ee_alterhb,1
6,6,2,8,1,5,1,1,1,0,0,0,1,1,1,0,0,0,8,8,8,8,8,8,2,2,2,2,8,8,5,5,5,5,5,5,1,1,1,1,5,5,130,130,Game1,20200304,144524,0,30420,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/030420 ,296,20200304,144524,04-Mar-2020 14:45:24,ee_alterhb,2
6,6,4,6,1,0,1,1,1,0,0,0,1,1,1,0,0,0,4,4,4,4,4,4,6,6,6,4,4,6,1,1,1,1,1,1,0,0,0,1,1,0,130,130,Game1,20200304,144524,0,30420,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/030420 ,296,20200304,144524,04-Mar-2020 14:45:24,ee_alterhb,1
6,6,2,8,1,0,1,1,1,0,0,0,1,1,1,0,0,0,8,8,8,8,8,2,2,2,2,8,8,8,0,0,0,0,0,1,1,1,1,0,0,0,130,130,Game1,20200304,144524,0,30420,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/030420 ,296,20200304,144524,04-Mar-2020 14:45:24,ee_alterhb,2
6,6,4,6,1,5,1,1,1,0,0,0,1,1,1,0,0,0,4,4,4,4,6,6,6,6,6,6,6,4,1,1,1,1,5,5,5,5,5,5,5,1,130,130,Game1,20200304,144524,0,30420,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/030420 ,296,20200304,144524,04-Mar-2020 14:45:24,ee_alterhb,1
6,6,2,8,5,1,1,1,1,0,0,0,1,1,1,0,0,0,8,8,8,2,8,2,2,2,2,2,2,2,1,1,1,5,1,5,5,5,5,5,5,5,130,130,Game1,20200304,144524,0,30420,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/030420 ,296,20200304,144524,04-Mar-2020 14:45:24,ee_alterhb,2
6,6,4,6,1,5,1,1,1,0,0,0,1,1,1,0,0,0,4,4,4,6,6,6,6,6,6,6,6,6,1,1,1,5,5,5,5,5,5,5,5,5,130,130,Game1,20200304,144524,0,30420,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/030420 ,296,20200304,144524,04-Mar-2020 14:45:24,ee_alterhb,1
6,6,2,8,1,0,1,1,1,0,0,0,1,1,1,0,0,0,8,8,8,2,2,2,2,2,2,2,2,2,0,0,0,1,1,1,1,1,1,1,1,1,130,130,Game1,20200304,144524,0,30420,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/030420 ,296,20200304,144524,04-Mar-2020 14:45:24,ee_alterhb,2
6,6,2,8,1,0,1,1,1,0,0,0,1,1,1,0,0,0,8,8,8,2,2,2,2,2,2,2,2,2,0,0,0,1,1,1,1,1,1,1,1,1,130,130,Game1,20200305,105303,0,30520,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/030520 ,252,20200305,105303,05-Mar-2020 10:53:03,ee_alterhb,2
6,6,4,6,5,1,1,1,1,0,0,0,1,1,1,0,0,0,6,6,6,6,6,6,4,4,4,4,4,4,1,1,1,1,1,1,5,5,5,5,5,5,130,130,Game1,20200305,105303,0,30520,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/030520 ,252,20200305,105303,05-Mar-2020 10:53:03,ee_alterhb,1
6,6,2,8,1,5,1,1,1,0,0,0,1,1,1,0,0,0,8,8,8,8,8,8,2,2,2,8,8,8,5,5,5,5,5,5,1,1,1,5,5,5,130,130,Game1,20200305,105303,0,30520,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/030520 ,252,20200305,105303,05-Mar-2020 10:53:03,ee_alterhb,2
6,6,4,6,5,1,1,1,1,0,0,0,1,1,1,0,0,0,6,6,6,4,4,4,4,4,4,4,4,4,1,1,1,5,5,5,5,5,5,5,5,5,130,130,Game1,20200305,105303,0,30520,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/030520 ,252,20200305,105303,05-Mar-2020 10:53:03,ee_alterhb,1
6,6,2,8,1,5,1,1,1,0,0,0,1,1,1,0,0,0,8,8,8,2,8,8,2,2,2,8,8,8,5,5,5,1,5,5,1,1,1,5,5,5,130,130,Game1,20200305,105303,0,30520,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/030520 ,252,20200305,105303,05-Mar-2020 10:53:03,ee_alterhb,2
6,6,4,6,1,0,1,1,1,0,0,0,1,1,1,0,0,0,4,4,4,4,4,4,6,6,6,4,4,4,1,1,1,1,1,1,0,0,0,1,1,1,130,130,Game1,20200305,105303,0,30520,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/030520 ,252,20200305,105303,05-Mar-2020 10:53:03,ee_alterhb,1
6,6,2,8,1,0,1,1,1,0,0,0,1,1,1,0,0,0,8,8,8,2,2,8,2,2,2,2,8,8,0,0,0,1,1,0,1,1,1,1,0,0,130,130,Game1,20200305,105303,0,30520,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/030520 ,252,20200305,105303,05-Mar-2020 10:53:03,ee_alterhb,2
6,6,4,6,1,5,1,1,1,0,0,0,1,1,1,0,0,0,4,4,4,4,4,4,6,6,6,6,4,4,1,1,1,1,1,1,5,5,5,5,1,1,130,130,Game1,20200305,105303,0,30520,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/030520 ,252,20200305,105303,05-Mar-2020 10:53:03,ee_alterhb,1
6,6,2,8,5,1,1,1,1,0,0,0,1,1,1,0,0,0,8,8,8,8,8,8,2,2,2,8,8,8,1,1,1,1,1,1,5,5,5,1,1,1,130,130,Game1,20200305,105303,0,30520,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/030520 ,252,20200305,105303,05-Mar-2020 10:53:03,ee_alterhb,2
6,6,4,6,1,5,1,1,1,0,0,0,1,1,1,0,0,0,4,4,4,6,4,6,6,6,6,6,6,6,1,1,1,5,1,5,5,5,5,5,5,5,130,130,Game1,20200305,105303,0,30520,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/030520 ,252,20200305,105303,05-Mar-2020 10:53:03,ee_alterhb,1
6,6,2,8,1,0,1,1,1,0,0,0,1,1,1,0,0,0,8,8,8,2,2,2,2,2,2,2,8,2,0,0,0,1,1,1,1,1,1,1,0,1,130,130,Game1,20200306,104820,0,30620,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/030620 ,208,20200306,104820,06-Mar-2020 10:48:20,ee_alterhb,2
6,6,4,6,5,1,1,1,1,0,0,0,1,1,1,0,0,0,6,6,6,6,6,6,4,4,4,4,4,4,1,1,1,1,1,1,5,5,5,5,5,5,130,130,Game1,20200306,104820,0,30620,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/030620 ,208,20200306,104820,06-Mar-2020 10:48:20,ee_alterhb,1
6,6,2,8,1,5,1,1,1,0,0,0,1,1,1,0,0,0,8,8,8,8,8,8,2,2,2,8,8,8,5,5,5,5,5,5,1,1,1,5,5,5,130,130,Game1,20200306,104820,0,30620,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/030620 ,208,20200306,104820,06-Mar-2020 10:48:20,ee_alterhb,2
6,6,4,6,5,1,1,1,1,0,0,0,1,1,1,0,0,0,6,6,6,4,4,4,4,4,4,4,4,4,1,1,1,5,5,5,5,5,5,5,5,5,130,130,Game1,20200306,104820,0,30620,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/030620 ,208,20200306,104820,06-Mar-2020 10:48:20,ee_alterhb,1
6,6,2,8,1,5,1,1,1,0,0,0,1,1,1,0,0,0,8,8,8,8,8,8,2,2,2,8,8,8,5,5,5,5,5,5,1,1,1,5,5,5,130,130,Game1,20200306,104820,0,30620,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/030620 ,208,20200306,104820,06-Mar-2020 10:48:20,ee_alterhb,2
6,6,4,6,1,0,1,1,1,0,0,0,1,1,1,0,0,0,4,4,4,4,4,4,6,6,6,4,6,4,1,1,1,1,1,1,0,0,0,1,0,1,130,130,Game1,20200306,104820,0,30620,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/030620 ,208,20200306,104820,06-Mar-2020 10:48:20,ee_alterhb,1
6,6,2,8,1,0,1,1,1,0,0,0,1,1,1,0,0,0,8,8,8,2,2,2,2,2,2,8,2,2,0,0,0,1,1,1,1,1,1,0,1,1,130,130,Game1,20200306,104820,0,30620,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/030620 ,208,20200306,104820,06-Mar-2020 10:48:20,ee_alterhb,2
6,6,4,6,1,5,1,1,1,0,0,0,1,1,1,0,0,0,4,4,4,6,6,6,6,6,6,6,6,6,1,1,1,5,5,5,5,5,5,5,5,5,130,130,Game1,20200306,104820,0,30620,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/030620 ,208,20200306,104820,06-Mar-2020 10:48:20,ee_alterhb,1
6,6,2,8,1,0,1,1,1,0,0,0,1,1,1,0,0,0,8,8,8,2,8,2,2,2,2,8,2,2,0,0,0,1,0,1,1,1,1,0,1,1,130,130,Game1,20200307,122140,0,30720,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/030720 ,256,20200307,122140,07-Mar-2020 12:21:40,ee_alterhb,2
6,6,4,6,5,1,1,1,1,0,0,0,1,1,1,0,0,0,6,6,6,4,4,4,4,4,4,4,4,4,1,1,1,5,5,5,5,5,5,5,5,5,130,130,Game1,20200307,122140,0,30720,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/030720 ,256,20200307,122140,07-Mar-2020 12:21:40,ee_alterhb,1
6,6,2,8,1,5,1,1,1,0,0,0,1,1,1,0,0,0,8,8,8,8,8,8,2,2,2,8,8,8,5,5,5,5,5,5,1,1,1,5,5,5,130,130,Game1,20200307,122140,0,30720,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/030720 ,256,20200307,122140,07-Mar-2020 12:21:40,ee_alterhb,2
6,6,4,6,5,1,1,1,1,0,0,0,1,1,1,0,0,0,6,6,6,4,4,4,4,4,4,4,4,4,1,1,1,5,5,5,5,5,5,5,5,5,130,130,Game1,20200307,122140,0,30720,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/030720 ,256,20200307,122140,07-Mar-2020 12:21:40,ee_alterhb,1
6,6,2,8,1,5,1,1,1,0,0,0,1,1,1,0,0,0,8,8,8,2,2,8,2,2,2,8,8,8,5,5,5,1,1,5,1,1,1,5,5,5,130,130,Game1,20200307,122140,0,30720,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/030720 ,256,20200307,122140,07-Mar-2020 12:21:40,ee_alterhb,2
6,6,4,6,1,0,1,1,1,0,0,0,1,1,1,0,0,0,4,4,4,6,6,4,6,6,6,4,4,4,1,1,1,0,0,1,0,0,0,1,1,1,130,130,Game1,20200307,122140,0,30720,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/030720 ,256,20200307,122140,07-Mar-2020 12:21:40,ee_alterhb,1
6,6,2,8,1,0,1,1,1,0,0,0,1,1,1,0,0,0,8,8,8,8,2,8,2,2,2,2,2,8,0,0,0,0,1,0,1,1,1,1,1,0,130,130,Game1,20200307,122140,0,30720,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/030720 ,256,20200307,122140,07-Mar-2020 12:21:40,ee_alterhb,2
6,6,4,6,1,5,1,1,1,0,0,0,1,1,1,0,0,0,4,4,4,6,6,6,6,6,6,6,6,4,1,1,1,5,5,5,5,5,5,5,5,1,130,130,Game1,20200307,122140,0,30720,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/030720 ,256,20200307,122140,07-Mar-2020 12:21:40,ee_alterhb,1
6,6,2,8,5,1,1,1,1,0,0,0,1,1,1,0,0,0,8,8,8,8,2,2,2,2,2,2,2,2,1,1,1,1,5,5,5,5,5,5,5,5,130,130,Game1,20200307,122140,0,30720,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/030720 ,256,20200307,122140,07-Mar-2020 12:21:40,ee_alterhb,2
6,6,4,6,1,5,1,1,1,0,0,0,1,1,1,0,0,0,4,4,4,6,6,6,6,6,6,6,6,6,1,1,1,5,5,5,5,5,5,5,5,5,130,130,Game1,20200307,122140,0,30720,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/030720 ,256,20200307,122140,07-Mar-2020 12:21:40,ee_alterhb,1
6,6,2,8,1,0,1,1,1,0,0,0,1,1,1,0,0,0,8,8,8,2,2,2,2,2,2,2,2,2,0,0,0,1,1,1,1,1,1,1,1,1,130,130,Game1,20200313,121810,0,31320,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/031320 ,140,20200313,121810,13-Mar-2020 12:18:10,ee_alterhb,2
6,6,4,6,5,1,1,1,1,0,0,0,1,1,1,0,0,0,6,6,6,4,4,4,4,4,4,4,4,4,1,1,1,5,5,5,5,5,5,5,5,5,130,130,Game1,20200313,121810,0,31320,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/031320 ,140,20200313,121810,13-Mar-2020 12:18:10,ee_alterhb,1
6,6,2,8,1,5,1,1,1,0,0,0,1,1,1,0,0,0,8,8,8,8,8,8,2,2,2,8,8,8,5,5,5,5,5,5,1,1,1,5,5,5,130,130,Game1,20200313,121810,0,31320,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/031320 ,140,20200313,121810,13-Mar-2020 12:18:10,ee_alterhb,2
6,6,4,6,5,1,1,1,1,0,0,0,1,1,1,0,0,0,6,6,6,4,4,4,4,4,4,4,4,4,1,1,1,5,5,5,5,5,5,5,5,5,130,130,Game1,20200313,121810,0,31320,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/031320 ,140,20200313,121810,13-Mar-2020 12:18:10,ee_alterhb,1
6,6,2,8,1,5,1,1,1,0,0,0,1,1,1,0,0,0,8,8,8,8,8,8,2,2,2,8,8,8,5,5,5,5,5,5,1,1,1,5,5,5,130,130,Game1,20200313,121810,0,31320,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/031320 ,140,20200313,121810,13-Mar-2020 12:18:10,ee_alterhb,2
6,6,2,8,1,0,1,1,1,0,0,0,1,1,1,0,0,0,8,8,8,2,2,2,2,2,2,8,8,8,0,0,0,1,1,1,1,1,1,0,0,0,130,130,Game1,20200314,173524,0,31420,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/031420 ,232,20200314,173524,14-Mar-2020 17:35:24,ee_alterhb,2
6,6,4,6,5,1,1,1,1,0,0,0,1,1,1,0,0,0,6,6,6,4,4,4,4,4,4,4,4,4,1,1,1,5,5,5,5,5,5,5,5,5,130,130,Game1,20200314,173524,0,31420,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/031420 ,232,20200314,173524,14-Mar-2020 17:35:24,ee_alterhb,1
6,6,2,8,1,5,1,1,1,0,0,0,1,1,1,0,0,0,8,8,8,8,8,8,2,2,2,8,8,8,5,5,5,5,5,5,1,1,1,5,5,5,130,130,Game1,20200314,173524,0,31420,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/031420 ,232,20200314,173524,14-Mar-2020 17:35:24,ee_alterhb,2
6,6,4,6,5,1,1,1,1,0,0,0,1,1,1,0,0,0,6,6,6,4,4,4,4,4,4,4,4,4,1,1,1,5,5,5,5,5,5,5,5,5,130,130,Game1,20200314,173524,0,31420,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/031420 ,232,20200314,173524,14-Mar-2020 17:35:24,ee_alterhb,1
6,6,2,8,1,5,1,1,1,0,0,0,1,1,1,0,0,0,8,8,8,8,8,8,2,2,2,8,8,8,5,5,5,5,5,5,1,1,1,5,5,5,130,130,Game1,20200314,173524,0,31420,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/031420 ,232,20200314,173524,14-Mar-2020 17:35:24,ee_alterhb,2
6,6,4,6,1,0,1,1,1,0,0,0,1,1,1,0,0,0,4,4,4,4,4,4,6,6,6,4,4,4,1,1,1,1,1,1,0,0,0,1,1,1,130,130,Game1,20200314,173524,0,31420,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/031420 ,232,20200314,173524,14-Mar-2020 17:35:24,ee_alterhb,1
6,6,2,8,1,0,1,1,1,0,0,0,1,1,1,0,0,0,8,8,8,2,8,2,2,2,2,2,2,2,0,0,0,1,0,1,1,1,1,1,1,1,130,130,Game1,20200314,173524,0,31420,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/031420 ,232,20200314,173524,14-Mar-2020 17:35:24,ee_alterhb,2
6,6,4,6,1,5,1,1,1,0,0,0,1,1,1,0,0,0,4,4,4,6,6,6,6,6,6,6,6,6,1,1,1,5,5,5,5,5,5,5,5,5,130,130,Game1,20200314,173524,0,31420,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/031420 ,232,20200314,173524,14-Mar-2020 17:35:24,ee_alterhb,1
